date,stock_id,rank,turnover,per,yield,pbr
2021-04-01,6443,51,1105612593,,0.0,4.19
2021-04-01,4976,52,1097963710,,0.0,7.78
2021-04-01,2486,53,1063315984,,0.0,2.26
2021-04-01,2637,54,1054767920,243.0,2.74,1.03
2021-04-01,2882,55,1048785575,9.46,4.17,0.79
2021-04-01,6706,56,1020161136,36.08,2.17,5.05
2021-04-01,0050,57,1007813912,,,
2021-04-01,4938,58,996868520,9.68,6.12,1.2
2021-04-01,2436,59,981591152,29.54,2.79,3.17
2021-04-01,2352,60,946622802,13.17,2.24,1.83
2021-04-01,3017,61,936128785,12.44,4.15,2.25
2021-04-01,2354,62,904257052,21.53,2.5,0.92
2021-04-01,2328,63,904134002,34.41,1.48,2.05
2021-04-01,2606,64,892097426,40.72,2.83,1.54
2021-04-01,3149,65,891346310,,0.0,6.2
2021-04-01,2382,66,876899781,15.07,5.25,2.64
2021-04-01,2357,67,847821573,10.39,7.0,1.37
2021-04-01,2388,68,832540689,6.07,0.0,3.08
2021-04-01,2345,69,829658129,30.41,2.36,10.6
2021-04-01,2027,70,823328463,,2.55,1.74
2021-04-01,3059,71,822152123,64.83,1.29,1.23
2021-04-01,1477,72,807897729,26.31,3.25,5.36
2021-04-01,4961,73,797773395,75.13,0.33,9.4
2021-04-01,4967,74,796396281,27.08,2.08,2.59
2021-04-01,2368,75,791223405,14.42,2.72,3.22
2021-04-01,6282,76,790655418,11.77,3.68,1.55
2021-04-01,3504,77,783318688,,0.0,3.22
2021-04-01,1101,78,772765655,11.04,7.49,1.36
2021-04-01,2006,79,769875251,13.27,3.36,1.72
2021-04-01,3406,80,754599962,17.54,2.08,3.4
2021-04-01,2412,81,751802681,25.87,3.87,2.29
2021-04-01,3596,82,744578216,14.36,5.51,2.12
2021-04-01,8016,83,697510781,20.23,3.21,4.22
2021-04-01,6213,84,689782489,16.85,3.7,3.36
2021-04-01,2399,85,689224997,41.88,1.19,2.78
2021-04-01,2038,86,688533912,22.18,2.59,1.14
2021-04-01,2618,87,681195953,,1.59,1.08
2021-04-01,3305,88,657291008,31.89,3.12,1.55
2021-04-01,3653,89,654169398,40.59,2.06,5.57
2021-04-01,2458,90,650956151,17.77,4.55,6.38
2021-04-01,3714,91,649050007,,0.0,
2021-04-01,1102,92,648800740,10.75,7.54,1.07
2021-04-01,2426,93,641099997,29.8,2.49,2.32
2021-04-01,5243,94,632618221,27.95,2.23,2.17
2021-04-01,3588,95,631259329,69.37,1.14,3.17
2021-04-01,3413,96,630276339,15.77,2.98,3.55
2021-04-01,3019,97,627702744,63.62,1.11,2.25
2021-04-01,2376,98,620639711,14.33,2.23,2.29
2021-04-01,2353,99,611752153,15.75,4.74,1.58
2021-04-01,2449,100,610186088,14.07,4.78,1.74
2021-04-01,3058,101,602383484,,0.89,1.42
2021-04-01,3346,102,602352445,415.33,0.26,2.75
2021-04-01,1517,103,602062809,29.28,1.57,1.52
2021-04-01,2455,104,595581375,41.49,2.17,7.62
2021-04-01,2231,105,595117102,122.89,0.49,9.85
2021-04-01,1303,106,594951506,24.57,3.02,1.83
2021-04-01,5269,107,594518730,34.99,1.62,7.27
2021-04-01,2474,108,592147294,7.61,4.74,1.02
2021-04-01,1598,109,583852879,10.88,6.55,3.18
2021-04-01,2891,110,579668803,10.21,4.58,1.08
2021-04-01,3665,111,577020216,19.32,3.05,2.67
2021-04-01,2425,112,572623195,26.69,0.74,2.26
2021-04-01,2371,113,571494361,,0.0,1.79
2021-04-01,2457,114,569580918,,0.0,2.29
2021-04-01,2028,115,567985796,14.43,0.0,2.89
2021-04-01,3576,116,561481233,,0.0,2.78
2021-04-01,3042,117,540849345,22.13,3.73,3.27
2021-04-01,2498,118,540310131,,0.0,0.85
2021-04-01,2883,119,538960593,12.35,5.71,0.77
2021-04-01,2208,120,537411059,,0.0,2.09
2021-04-01,1590,121,536360845,40.38,0.88,8.7
2021-04-01,1909,122,531825725,34.32,2.36,1.28
2021-04-01,2331,123,529730201,285.45,0.32,1.59
2021-04-01,6239,124,523616772,12.24,4.74,1.77
2021-04-01,2888,125,518439219,8.43,4.4,0.5
2021-04-01,2886,126,506235617,17.34,5.33,1.33
2021-04-01,6278,127,504448754,15.33,2.87,2.49
2021-04-01,1568,128,502611914,357.5,0.84,2.46
2021-04-01,1305,129,493800733,12.44,6.27,2.09
2021-04-01,8021,130,490035696,17.7,4.51,1.12
2021-04-01,2417,131,482823985,7.84,3.99,2.34
2021-04-01,3533,132,477701734,18.6,2.71,3.76
2021-04-01,2365,133,472796179,21.31,2.17,1.05
2021-04-01,2377,134,467954303,18.37,3.53,4.11
2021-04-01,6283,135,464716710,,0.0,5.17
2021-04-01,3014,136,460186176,16.83,6.13,3.28
2021-04-01,3027,137,453529304,92.03,0.0,2.0
2021-04-01,6416,138,444107274,27.79,2.57,3.36
2021-04-01,2301,139,435097831,14.66,5.38,2.0
2021-04-01,9945,140,434931405,8.69,10.08,0.65
2021-04-01,2201,141,426620872,16.05,2.25,0.9
2021-04-01,2049,142,426107992,69.38,0.57,4.86
2021-04-01,2465,143,417430879,95.8,0.0,8.09
2021-04-01,9921,144,413536538,25.64,2.36,5.04
2021-04-01,8150,145,405553927,13.6,4.98,1.54
2021-04-01,1325,146,404027632,4.08,12.71,2.16
2021-04-01,1802,147,398619123,24.0,2.45,1.35
2021-04-01,6269,148,393211200,15.39,4.0,1.77
2021-04-01,1536,149,389485678,101.79,0.96,4.57
2021-04-01,2385,150,383633909,13.22,5.34,2.6
2021-07-01,2615,1,101894581360,28.74,0.6,12.55
2021-07-01,2603,2,34549760104,18.27,1.17,8.07
2021-07-01,2637,3,23580938863,73.51,1.35,2.85
2021-07-01,2609,4,22088178301,17.5,0.0,10.56
2021-07-01,2606,5,22035649188,46.68,1.35,3.17
2021-07-01,2014,6,17947451634,35.85,0.51,4.93
2021-07-01,2027,7,17867871655,88.68,1.33,3.13
2021-07-01,2636,8,17432790300,39.25,1.12,9.22
2021-07-01,2002,9,16656813151,48.88,0.77,1.97
2021-07-01,2023,10,12217701874,32.06,0.0,2.51
2021-07-01,3006,11,11300386773,30.6,1.26,4.83
2021-07-01,2330,12,11116195742,28.44,1.69,7.93
2021-07-01,2617,13,9785452923,58.93,1.25,2.67
2021-07-01,1802,14,9253764527,21.54,1.33,2.42
2021-07-01,1314,15,7691725771,37.32,1.96,0.7
2021-07-01,2327,16,6229682016,17.64,1.8,3.74
2021-07-01,2642,17,5777976246,63.27,1.26,6.09
2021-07-01,3545,18,5660706084,26.0,1.5,5.38
2021-07-01,2454,19,5387345203,24.87,3.87,3.67
2021-07-01,4961,20,5284855480,37.25,0.8,8.48
2021-07-01,2303,21,4902640069,17.25,3.07,2.59
2021-07-01,2030,22,4876071738,37.13,1.33,2.62
2021-07-01,1312,23,4574666519,5.05,0.3,1.0
2021-07-01,3037,24,4485186828,24.95,1.13,3.58
2021-07-01,2010,25,4248301763,30.86,1.77,2.06
2021-07-01,1313,26,3958010202,9.06,3.34,1.52
2021-07-01,3481,27,3634383931,11.53,1.93,0.82
2021-07-01,2031,28,3347109270,15.63,2.54,2.88
2021-07-01,2409,29,3276945701,10.45,1.35,1.11
2021-07-01,2314,30,3098879445,,0.0,5.45
2021-07-01,1304,31,2830906378,12.71,2.45,1.95
2021-07-01,2481,32,2712504814,24.37,1.88,3.84
2021-07-01,2034,33,2697024539,37.89,3.63,2.08
2021-07-01,1907,34,2690804441,12.36,3.29,1.67
2021-07-01,2486,35,2690572550,993.75,0.0,2.75
2021-07-01,1440,36,2624248801,24.45,1.21,1.85
2021-07-01,2618,37,2581189495,,0.0,1.45
2021-07-01,2492,38,2580263338,13.06,2.8,2.52
2021-07-01,2456,39,2574655088,15.92,1.89,1.1
2021-07-01,1909,40,2535191172,28.58,2.06,1.42
2021-07-01,3034,41,2518785622,19.77,3.1,6.65
2021-07-01,2069,42,2446927037,27.82,1.34,1.87
2021-07-01,2607,43,2420871956,76.56,0.61,2.18
2021-07-01,2017,44,2409269156,44.85,0.66,2.42
2021-07-01,2610,45,2399478224,36.13,0.0,1.84
2021-07-01,2038,46,2367279921,47.93,0.86,3.36
2021-07-01,1305,47,2346221770,10.72,5.53,2.18
2021-07-01,2029,48,2332698450,29.82,1.02,1.75
2021-07-01,8016,49,2222410342,19.3,2.48,5.54
2021-07-01,2006,50,2217899024,12.12,2.95,1.86
2021-07-01,3530,51,2164797339,35.82,1.69,5.49
2021-07-01,1605,52,2121541803,11.34,3.21,1.02
2021-07-01,3661,53,2033102641,40.89,1.11,4.35
2021-07-01,2344,54,1999245362,45.33,0.59,1.99
2021-07-01,2375,55,1990078887,22.22,1.75,1.93
2021-07-01,1309,56,1966631029,7.29,6.26,2.39
2021-07-01,2605,57,1923118960,201.79,0.88,2.31
2021-07-01,1904,58,1873365814,13.0,3.77,1.98
2021-07-01,2009,59,1812759490,57.0,1.28,4.8
2021-07-01,6116,60,1796033035,9.4,2.28,1.39
2021-07-01,2317,61,1792574133,12.13,3.57,1.22
2021-07-01,1310,62,1777055840,14.81,2.12,1.63
2021-07-01,2436,63,1775789358,20.75,2.08,3.92
2021-07-01,2383,64,1697341091,17.83,3.33,3.97
2021-07-01,2007,65,1665595339,,0.0,1.63
2021-07-01,3406,66,1627927653,21.79,1.82,3.83
2021-07-01,2408,67,1581639173,28.47,1.67,1.53
2021-07-01,8046,68,1520279694,51.22,0.9,7.23
2021-07-01,1608,69,1519123946,5.43,2.42,1.59
2021-07-01,4938,70,1517704370,7.8,6.57,1.19
2021-07-01,2308,71,1455398664,25.76,1.85,5.02
2021-07-01,6191,72,1418468995,7.63,2.3,1.1
2021-07-01,2012,73,1414877984,30.04,1.65,2.77
2021-07-01,2022,74,1401527914,122.86,0.0,2.93
2021-07-01,2337,75,1389855451,16.31,2.71,2.19
2021-07-01,2601,76,1363784549,,5.16,2.05
2021-07-01,0056,77,1334748211,,,
2021-07-01,2108,78,1327752168,11.79,2.85,5.98
2021-07-01,3138,79,1244557915,108.88,0.61,11.66
2021-07-01,2032,80,1234003556,35.98,1.6,2.46
2021-07-01,4739,81,1199614337,38.64,1.28,2.37
2021-07-01,2379,82,1199152287,24.61,2.84,7.59
2021-07-01,2608,83,1144380960,20.96,2.49,2.98
2021-07-01,2020,84,1137654868,11.99,4.35,2.48
2021-07-01,2357,85,1125010014,7.69,7.08,1.26
2021-07-01,6269,86,1123233973,15.55,3.86,1.97
2021-07-01,6271,87,1111820561,22.01,2.7,1.68
2021-07-01,2208,88,1101173735,,0.0,1.92
2021-07-01,1101,89,1077678755,12.11,6.92,1.46
2021-07-01,1718,90,1077379873,9.83,4.27,0.65
2021-07-01,2727,91,1062211306,18.81,2.67,3.64
2021-07-01,1301,92,1057549905,18.71,2.31,1.84
2021-07-01,4306,93,1054234193,5.44,6.23,1.04
2021-07-01,2028,94,1052988253,21.6,0.0,5.59
2021-07-01,1447,95,1052856155,,0.0,1.17
2021-07-01,3189,96,1045480818,81.25,0.77,2.3
2021-07-01,3042,97,1041623682,20.93,3.11,3.61
2021-07-01,1303,98,1017215942,15.71,2.86,1.82
2021-07-01,2881,99,1006015510,7.15,4.09,1.03
2021-07-01,2368,100,992344587,16.0,2.24,3.68
2021-07-01,9958,101,989915565,28.03,3.09,4.14
2021-07-01,3017,102,984105124,12.42,3.52,2.8
2021-07-01,4967,103,975874179,34.87,1.6,2.91
2021-07-01,1409,104,966207556,10.25,4.92,1.18
2021-07-01,2382,105,965635541,11.4,5.9,2.18
2021-07-01,2351,106,951080590,45.32,1.49,3.76
2021-07-01,9904,107,924487599,11.44,1.3,0.93
2021-07-01,1308,108,911934046,14.81,3.64,1.72
2021-07-01,6456,109,909660827,10.66,3.29,1.48
2021-07-01,3008,110,887188630,18.01,2.95,3.09
2021-07-01,6415,111,886770835,96.94,0.28,17.95
2021-07-01,2882,112,878024065,7.29,4.64,0.93
2021-07-01,1444,113,870125753,,0.0,1.22
2021-07-01,2823,114,867330459,5.93,3.05,0.78
2021-07-01,2312,115,866572251,109.23,2.04,1.25
2021-07-01,6257,116,850569290,12.6,5.08,1.96
2021-07-01,1609,117,850319695,15.13,2.37,2.11
2021-07-01,1590,118,848779165,35.31,0.83,9.44
2021-07-01,2884,119,846369205,17.45,4.69,1.74
2021-07-01,3711,120,839529541,14.82,3.78,2.08
2021-07-01,1708,121,828362198,44.83,4.62,1.59
2021-07-01,6531,122,799618953,40.53,0.81,13.17
2021-07-01,8454,123,794519465,116.64,0.63,34.65
2021-07-01,4919,124,783475800,38.68,1.01,2.56
2021-07-01,2612,125,775165783,31.77,1.82,1.73
2021-07-01,2885,126,770481341,11.01,4.5,1.24
2021-07-01,2103,127,769133255,35.76,1.02,1.93
2021-07-01,1795,128,763366072,19.16,0.33,2.83
2021-07-01,3019,129,762249994,30.34,1.14,2.15
2021-07-01,2449,130,739310393,13.79,4.56,1.74
2021-07-01,2883,131,735503375,8.47,4.21,0.91
2021-07-01,2353,132,715017338,10.49,5.22,1.47
2021-07-01,3026,133,712256209,14.15,5.76,2.59
2021-07-01,2412,134,690325248,25.97,3.8,2.28
2021-07-01,1517,135,684577198,19.77,1.17,1.98
2021-07-01,5608,136,680190348,,0.0,5.62
2021-07-01,4906,137,666350442,7.34,6.02,1.1
2021-07-01,6278,138,663927479,14.24,2.78,2.49
2021-07-01,6672,139,660512662,22.74,2.19,3.96
2021-07-01,2611,140,660377165,73.73,0.0,2.73
2021-07-01,0050,141,649025587,,,
2021-07-01,2455,142,644524732,39.04,1.99,7.69
2021-07-01,2457,143,644462424,,0.0,2.73
2021-07-01,3443,144,640206261,51.65,1.23,11.42
2021-07-01,2338,145,639897046,14.01,1.78,4.44
2021-07-01,6282,146,636660837,10.3,4.36,1.42
2021-07-01,1477,147,612986938,28.61,2.97,5.53
2021-07-01,2376,148,606988996,10.54,4.67,2.21
2021-07-01,2614,149,597394147,48.62,1.75,4.32
2021-07-01,2345,150,584055493,34.71,2.03,11.44
2021-10-01,2603,1,36634057851,6.02,2.19,3.31
2021-10-01,2330,2,22368447571,26.86,1.74,7.47
2021-10-01,2609,3,18122355394,5.0,0.0,3.62
2021-10-01,2615,4,13118419139,9.41,1.09,5.41
2021-10-01,2303,5,8996341122,18.2,2.56,3.24
2021-10-01,2454,6,5882005182,17.28,4.18,3.63
2021-10-01,2606,7,5751229243,20.97,1.91,2.33
2021-10-01,9958,8,4250109580,20.51,2.64,3.39
2021-10-01,3661,9,4148801110,50.06,0.75,6.61
2021-10-01,2436,10,4144182970,21.08,1.91,4.3
2021-10-01,0050,11,3888671030,,,
2021-10-01,2317,12,3737734962,10.6,3.88,1.1
2021-10-01,1440,13,3252134061,12.58,1.46,1.48
2021-10-01,3189,14,3221335425,67.51,0.5,3.44
2021-10-01,2002,15,3212259928,18.67,0.84,1.75
2021-10-01,8046,16,3187803641,43.52,0.8,8.05
2021-10-01,4919,17,3185962495,34.64,0.61,3.62
2021-10-01,1308,18,2835510244,11.55,3.19,1.69
2021-10-01,6531,19,2736972261,36.61,0.67,15.52
2021-10-01,3035,20,2727915320,61.43,0.93,3.87
2021-10-01,2371,21,2640066952,,0.0,2.13
2021-10-01,2327,22,2638033810,11.01,2.41,2.99
2021-10-01,2881,23,2631568327,6.16,3.98,1.03
2021-10-01,0056,24,2598982479,,,
2021-10-01,3037,25,2580960193,24.57,1.09,3.54
2021-10-01,3545,26,2405898395,8.47,2.18,2.95
2021-10-01,3481,27,2326221592,3.96,2.37,0.63
2021-10-01,3708,28,2291775392,22.71,3.37,1.78
2021-10-01,2406,29,2108401961,24.95,0.0,2.22
2021-10-01,3034,30,2085683084,10.84,3.86,5.3
2021-10-01,2605,31,2005678309,108.79,1.39,1.49
2021-10-01,1305,32,1980251903,8.94,5.17,2.43
2021-10-01,1304,33,1973504439,8.88,2.71,1.73
2021-10-01,3653,34,1970389977,47.57,1.86,6.31
2021-10-01,1590,35,1951628162,23.48,1.16,6.32
2021-10-01,2409,36,1943857914,3.84,1.74,0.78
2021-10-01,2636,37,1923143339,7.61,2.16,2.41
2021-10-01,1301,38,1913863482,12.44,2.18,1.95
2021-10-01,4961,39,1780780527,10.16,1.32,4.25
2021-10-01,5269,40,1780375315,38.2,1.41,8.81
2021-10-01,6756,41,1773819486,50.06,1.09,10.26
2021-10-01,8454,42,1713117675,81.82,0.76,30.74
2021-10-01,6443,43,1666688435,495.83,0.0,2.84
2021-10-01,3406,44,1644526841,17.72,2.58,2.89
2021-10-01,2308,45,1589245091,21.47,2.22,4.47
2021-10-01,3006,46,1581107115,13.75,1.63,3.26
2021-10-01,6213,47,1549911839,15.83,3.6,3.14
2021-10-01,2882,48,1541141225,6.27,4.39,0.94
2021-10-01,2617,49,1499905854,27.11,2.09,1.1
2021-10-01,2637,50,1479970080,18.51,2.02,1.93
2021-10-01,3017,51,1454277623,10.44,3.8,2.42
2021-10-01,3443,52,1372957717,51.94,1.04,14.9
2021-10-01,2612,53,1360337615,10.92,2.37,1.2
2021-10-01,2486,54,1316296713,84.39,0.0,3.71
2021-10-01,2368,55,1308407921,14.87,2.42,3.18
2021-10-01,3008,56,1303684590,13.57,4.29,2.09
2021-10-01,2345,57,1293234207,28.64,2.56,10.98
2021-10-01,2314,58,1270371947,,0.0,8.18
2021-10-01,2379,59,1266588939,19.48,2.94,8.28
2021-10-01,2915,60,1221653305,4.74,4.03,0.67
2021-10-01,3711,61,1198154755,13.09,3.88,1.95
2021-10-01,2354,62,1196350506,18.17,2.66,0.8
2021-10-01,5871,63,1177178519,18.65,2.32,3.71
2021-10-01,1513,64,1175046576,10.4,4.73,1.89
2021-10-01,1303,65,1145396419,11.07,2.72,1.91
2021-10-01,2412,66,1133015805,25.0,3.9,2.37
2021-10-01,1455,67,1095614072,8.36,1.53,1.39
2021-10-01,2610,68,1068173845,835.0,0.0,1.58
2021-10-01,6415,69,1057276085,84.62,0.26,18.65
2021-10-01,2481,70,1053284157,20.66,1.78,3.77
2021-10-01,5608,71,1051837302,48.18,0.0,3.9
2021-10-01,1101,72,1029777933,12.33,6.71,1.42
2021-10-01,2027,73,1015354016,17.35,1.77,2.24
2021-10-01,2891,74,1013288885,7.87,4.67,1.05
2021-10-01,2883,75,992218543,7.91,3.93,0.93
2021-10-01,1711,76,986491891,34.25,1.2,1.6
2021-10-01,2344,77,973867102,18.16,0.78,1.34
2021-10-01,6271,78,937931491,19.42,2.55,1.73
2021-10-01,5243,79,890982834,20.16,2.75,1.72
2021-10-01,8016,80,884659296,9.09,3.14,3.51
2021-10-01,2049,81,876288254,31.13,0.79,3.35
2021-10-01,6505,82,872198476,16.03,0.61,2.76
2021-10-01,2618,83,869284956,,0.0,1.27
2021-10-01,2328,84,864776673,21.72,1.74,1.63
2021-10-01,2408,85,859915878,17.38,2.02,1.25
2021-10-01,6533,86,851303304,97.49,0.18,13.9
2021-10-01,3042,87,831202120,13.07,3.83,3.01
2021-10-01,2014,88,820231386,11.25,0.77,2.68
2021-10-01,2886,89,753241975,16.61,4.93,1.37
2021-10-01,4141,90,744295742,,0.0,0.77
2021-10-01,2357,91,739883311,5.73,8.11,1.17
2021-10-01,1802,92,731970540,9.62,1.79,1.68
2021-10-01,2023,93,718329502,14.07,0.0,1.88
2021-10-01,2492,94,713380247,8.68,4.02,1.78
2021-10-01,1216,95,686566379,17.75,4.02,3.54
2021-10-01,1312,96,684295059,3.72,0.36,0.81
2021-10-01,3712,97,661358692,22.99,2.92,1.22
2021-10-01,1722,98,660136918,27.0,3.51,1.22
2021-10-01,6477,99,650962533,18.81,3.12,1.62
2021-10-01,6282,100,645865789,30.0,4.21,1.54
2021-10-01,1609,101,638730961,12.95,2.68,1.79
2021-10-01,2884,102,629998632,17.64,4.67,1.7
2021-10-01,2887,103,628975675,10.26,5.69,1.05
2021-10-01,6409,104,624000370,67.98,1.48,31.72
2021-10-01,2383,105,613516205,16.22,3.33,4.26
2021-10-01,1444,106,589573751,380.0,0.0,1.02
2021-10-01,9945,107,572010872,5.78,8.93,0.78
2021-10-01,3588,108,557276315,37.89,0.91,4.08
2021-10-01,1326,109,556020365,9.93,3.05,1.31
2021-10-01,2358,110,553241645,65.54,0.29,1.8
2021-10-01,2888,111,552701787,6.07,4.34,0.5
2021-10-01,2401,112,541475921,21.82,1.58,2.22
2021-10-01,2337,113,540779171,11.98,3.31,1.71
2021-10-01,2885,114,530081960,9.0,4.96,1.14
2021-10-01,6269,115,519643004,12.82,5.24,1.47
2021-10-01,1313,116,517600608,6.63,4.09,1.18
2021-10-01,1795,117,514761621,19.51,0.34,2.56
2021-10-01,6669,118,504894003,16.64,3.74,6.56
2021-10-01,3062,119,503094575,343.33,0.73,1.23
2021-10-01,1314,120,494560860,16.92,0.0,0.56
2021-10-01,3016,121,494075614,196.43,0.3,5.56
2021-10-01,4934,122,480409053,,0.0,4.68
2021-10-01,2376,123,478392888,6.38,5.81,1.79
2021-10-01,2382,124,469640613,9.42,6.75,2.09
2021-10-01,2201,125,460847741,9.3,2.48,0.8
2021-10-01,1723,126,460513803,29.15,2.49,3.78
2021-10-01,2449,127,446661470,13.22,5.04,1.64
2021-10-01,3045,128,445424021,26.15,4.36,4.66
2021-10-01,6781,129,445073271,75.43,0.66,7.5
2021-10-01,2395,130,444891012,37.07,2.01,8.25
2021-10-01,2912,131,443547557,29.81,3.26,9.49
2021-10-01,1409,132,439670842,9.75,5.7,0.97
2021-10-01,4927,133,429613083,12.19,4.61,1.67
2021-10-01,3033,134,418585292,8.94,4.86,1.61
2021-10-01,4968,135,415839689,12.12,3.64,5.16
2021-10-01,1102,136,410373455,8.98,7.63,1.07
2021-10-01,2614,137,407514802,25.65,2.54,2.88
2021-10-01,2301,138,406779605,10.87,5.47,1.96
2021-10-01,5880,139,406691651,15.83,4.77,1.21
2021-10-01,9914,140,406407363,18.33,2.55,5.27
2021-10-01,2892,141,404607498,15.14,4.46,1.25
2021-10-01,1734,142,400574999,,0.5,2.43
2021-10-01,2474,143,398541025,7.04,7.36,0.83
2021-10-01,4938,144,396358865,8.16,6.8,1.13
2021-10-01,4958,145,395514359,11.69,4.75,1.19
2021-10-01,6116,146,387809541,4.36,3.4,0.86
2021-10-01,2880,147,377816581,15.82,2.62,1.3
2021-10-01,2338,148,376754727,14.19,2.01,3.94
2021-10-01,2105,149,374084021,12.46,3.43,1.37
2021-10-01,4739,150,373852933,28.81,1.18,2.52
2022-01-03,2330,1,46249716919,28.55,1.58,7.88
2022-01-03,2603,2,25836308886,4.3,1.78,2.99
2022-01-03,2609,3,12358012215,3.33,0.0,2.24
2022-01-03,2615,4,9426649616,5.94,1.07,4.13
2022-01-03,2454,5,8840518430,19.04,3.22,4.6
2022-01-03,2303,6,7703650583,15.43,2.52,3.06
2022-01-03,3037,7,7218335430,33.14,0.6,6.16
2022-01-03,2610,8,5980572287,40.46,0.0,2.38
2022-01-03,3008,9,5106805895,16.36,3.66,2.36
2022-01-03,8261,10,5089987008,19.25,0.81,5.02
2022-01-03,3035,11,5079193591,80.14,0.44,7.66
2022-01-03,2498,12,4988104209,,0.0,2.55
2022-01-03,2344,13,3996422895,13.1,0.62,1.68
2022-01-03,3583,14,3704640229,21.4,1.73,2.88
2022-01-03,6196,15,3686371225,26.19,1.99,5.02
2022-01-03,8046,16,3660144530,45.12,0.58,10.17
2022-01-03,2327,17,3305948296,11.04,2.05,3.22
2022-01-03,2618,18,3181359034,,0.0,1.83
2022-01-03,1560,19,2732895963,28.75,2.43,3.63
2022-01-03,2340,20,2671528690,36.15,1.97,3.31
2022-01-03,6278,21,2661580816,11.56,2.66,2.48
2022-01-03,2323,22,2370245386,22.82,5.58,0.81
2022-01-03,2317,23,2301355961,10.14,3.88,1.07
2022-01-03,2338,24,2221087832,16.46,1.39,4.68
2022-01-03,2883,25,2021381761,7.46,3.21,1.16
2022-01-03,3034,26,1912357448,10.37,2.9,5.52
2022-01-03,3481,27,1750605701,3.28,2.08,0.68
2022-01-03,3406,28,1703348067,25.89,1.82,3.84
2022-01-03,2308,29,1683590694,26.18,1.95,4.92
2022-01-03,6235,30,1682115915,41.95,1.64,2.66
2022-01-03,2409,31,1673485453,3.66,1.33,0.94
2022-01-03,2368,32,1643911020,17.19,1.91,4.04
2022-01-03,2457,33,1624236267,,0.0,3.94
2022-01-03,6781,34,1615529615,183.36,0.27,17.09
2022-01-03,2351,35,1600741313,39.68,1.05,5.21
2022-01-03,3189,36,1490966483,39.93,0.42,3.84
2022-01-03,3545,37,1469804228,7.14,1.83,3.14
2022-01-03,1711,38,1309738423,32.27,1.06,1.8
2022-01-03,2383,39,1277720664,18.56,2.52,5.09
2022-01-03,5234,40,1266825377,24.18,3.22,5.51
2022-01-03,8104,41,1255391647,24.97,3.67,2.8
2022-01-03,2376,42,1250253570,9.22,3.19,2.99
2022-01-03,6120,43,1247571757,,0.0,1.18
2022-01-03,6531,44,1233730656,34.77,0.52,16.88
2022-01-03,3596,45,1227386217,14.68,5.02,2.33
2022-01-03,2002,46,1208657986,10.74,0.86,1.59
2022-01-03,2881,47,1180736529,6.2,3.98,1.12
2022-01-03,6770,48,1163517383,32.86,0.97,4.57
2022-01-03,2882,49,1138694444,6.82,4.06,1.05
2022-01-03,2379,50,1131153745,19.68,2.44,8.46
2022-01-03,6415,51,1117060905,87.84,0.21,21.74
2022-01-03,3711,52,1060091862,10.58,3.97,1.94
2022-01-03,4927,53,1041048539,24.68,2.23,3.76
2022-01-03,0050,54,1034974917,,,
2022-01-03,2371,55,1026855880,410.0,0.0,2.15
2022-01-03,2495,56,975627649,83.6,1.44,1.45
2022-01-03,5388,57,974003039,23.05,3.58,2.35
2022-01-03,3041,58,963800985,,0.0,2.57
2022-01-03,6213,59,956987437,17.34,3.55,2.65
2022-01-03,3413,60,937195256,15.07,2.89,3.04
2022-01-03,4961,61,930399424,10.75,0.88,3.64
2022-01-03,2359,62,911381021,53.57,1.9,1.0
2022-01-03,2492,63,898920247,9.58,3.51,1.97
2022-01-03,2408,64,879111607,13.61,1.71,1.41
2022-01-03,2888,65,849483552,8.44,3.7,0.62
2022-01-03,2355,66,847042741,33.6,1.31,1.0
2022-01-03,6443,67,841265080,,0.0,4.11
2022-01-03,2412,68,797618088,25.38,3.73,2.42
2022-01-03,3094,69,795413046,59.86,1.83,3.47
2022-01-03,5269,70,775803035,37.99,1.36,8.07
2022-01-03,3016,71,762009093,140.31,0.18,8.85
2022-01-03,3049,72,751339835,14.02,2.26,1.39
2022-01-03,1773,73,742937887,22.91,2.63,5.5
2022-01-03,2481,74,739331904,20.69,1.42,4.26
2022-01-03,2382,75,731562040,10.95,5.55,2.41
2022-01-03,2337,76,723270960,8.09,2.92,1.77
2022-01-03,5471,77,686758328,11.09,6.0,3.96
2022-01-03,1717,78,686074289,13.61,3.72,2.15
2022-01-03,3017,79,678897316,11.63,3.15,2.71
2022-01-03,3380,80,675653944,32.03,2.95,1.94
2022-01-03,6414,81,675172502,19.38,2.05,2.53
2022-01-03,3515,82,662951896,16.42,2.86,4.47
2022-01-03,2357,83,658418572,6.55,6.96,1.28
2022-01-03,2476,84,654052888,21.91,1.61,2.83
2022-01-03,5871,85,650445788,20.9,2.05,4.15
2022-01-03,2374,86,649591857,13.73,1.61,1.43
2022-01-03,8028,87,643720174,49.91,1.05,3.43
2022-01-03,3532,88,624451868,83.97,0.75,5.45
2022-01-03,3661,89,621595197,51.2,0.67,7.13
2022-01-03,1301,90,615088633,10.3,2.27,1.75
2022-01-03,1101,91,597825872,13.91,7.1,1.49
2022-01-03,6438,92,591221684,13.14,3.58,2.62
2022-01-03,6271,93,587316876,20.82,1.87,2.36
2022-01-03,2436,94,585251132,23.12,1.67,4.78
2022-01-03,2614,95,578888984,23.91,2.2,3.12
2022-01-03,1476,96,567905901,31.52,1.76,8.64
